POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
2718	-9.992585e-13	1.049579e-08	2.237e+05	-4.468e-18	1.000000
2719	-1.000054e-12	6.314410e-08	2.237e+05	-4.471e-18	1.000000
2720	-1.000054e-12	6.314410e-08	2.237e+05	-4.471e-18	1.000000
2721	-1.006476e-12	1.115210e-07	2.237e+05	-4.500e-18	1.000000
2722	-1.006476e-12	1.115210e-07	2.237e+05	-4.500e-18	1.000000
2723	-1.016778e-12	2.035437e-07	2.237e+05	-4.546e-18	1.000000
2724	-1.016778e-12	2.035437e-07	2.237e+05	-4.546e-18	1.000000
2725	-1.017494e-12	2.207121e-07	2.237e+05	-4.549e-18	1.000000
2726	-1.017494e-12	2.207121e-07	2.237e+05	-4.549e-18	1.000000
2727	-1.022995e-12	2.626940e-08	2.237e+05	-4.574e-18	1.000000
2728	-1.022995e-12	2.626940e-08	2.237e+05	-4.574e-18	1.000000
2729	-1.023412e-12	1.903583e-07	2.237e+05	-4.576e-18	1.000000
2730	-1.023412e-12	1.903583e-07	2.237e+05	-4.576e-18	1.000000
2731	-1.026458e-12	1.305587e-07	2.237e+05	-4.589e-18	1.000000
2732	-1.026458e-12	1.305587e-07	2.237e+05	-4.589e-18	1.000000
2733	-1.026725e-12	5.146581e-08	2.237e+05	-4.591e-18	1.000000
2734	-1.026725e-12	5.146581e-08	2.237e+05	-4.591e-18	1.000000
2735	-1.030159e-12	8.952061e-08	2.237e+05	-4.606e-18	1.000000
2736	-1.030159e-12	8.952061e-08	2.237e+05	-4.606e-18	1.000000
2737	-1.030449e-12	4.347826e-08	2.237e+05	-4.607e-18	1.000000
2738	-1.030449e-12	4.347826e-08	2.237e+05	-4.607e-18	1.000000
2739	-1.032208e-12	2.206662e-07	2.237e+05	-4.615e-18	1.000000
2740	-1.032208e-12	2.206662e-07	2.237e+05	-4.615e-18	1.000000
2741	-1.038216e-12	5.714246e-08	2.237e+05	-4.642e-18	1.000000
2742	-1.038216e-12	5.714246e-08	2.237e+05	-4.642e-18	1.000000
2743	-1.040877e-12	1.085433e-07	2.237e+05	-4.654e-18	1.000000
2744	-1.040877e-12	1.085433e-07	2.237e+05	-4.654e-18	1.000000
2745	-1.042348e-12	1.571326e-07	2.237e+05	-4.660e-18	1.000000
2746	-1.042348e-12	1.571326e-07	2.237e+05	-4.660e-18	1.000000
2747	-1.042411e-12	1.631474e-07	2.237e+05	-4.661e-18	1.000000
2748	-1.042411e-12	1.631474e-07	2.237e+05	-4.661e-18	1.000000
2749	-1.043234e-12	0.000000e+00	2.237e+05	-4.664e-18	1.000000
2750	-1.049070e-12	1.758260e-07	2.237e+05	-4.690e-18	1.000000
2751	-1.049070e-12	1.758260e-07	2.237e+05	-4.690e-18	1.000000
2752	-1.051591e-12	2.809004e-08	2.237e+05	-4.702e-18	1.000000
2753	-1.051591e-12	2.809004e-08	2.237e+05	-4.702e-18	1.000000
2754	-1.053418e-12	1.226867e-08	2.237e+05	-4.710e-18	1.000000
2755	-1.053418e-12	1.226867e-08	2.237e+05	-4.710e-18	1.000000
2756	-1.055392e-12	5.716042e-08	2.237e+05	-4.719e-18	1.000000
2757	-1.055392e-12	5.716042e-08	2.237e+05	-4.719e-18	1.000000
2758	-1.056900e-12	1.441195e-07	2.237e+05	-4.725e-18	1.000000
2759	-1.056900e-12	1.441195e-07	2.237e+05	-4.725e-18	1.000000
2760	-1.060911e-12	3.287028e-08	2.237e+05	-4.743e-18	1.000000
2761	-1.060911e-12	3.287028e-08	2.237e+05	-4.743e-18	1.000000
2762	-1.063225e-12	1.162160e-07	2.237e+05	-4.754e-18	1.000000
2763	-1.063225e-12	1.162160e-07	2.237e+05	-4.754e-18	1.000000
2764	-1.064522e-12	2.046842e-07	2.237e+05	-4.760e-18	1.000000
2765	-1.064522e-12	2.046842e-07	2.237e+05	-4.760e-18	1.000000
2766	-1.065603e-12	1.059300e-07	2.237e+05	-4.764e-18	1.000000
2767	-1.065603e-12	1.059300e-07	2.237e+05	-4.764e-18	1.000000
2768	-1.074117e-12	9.733005e-08	2.237e+05	-4.802e-18	1.000000
2769	-1.074117e-12	9.733005e-08	2.237e+05	-4.802e-18	1.000000
2770	-1.074705e-12	7.883901e-08	2.237e+05	-4.805e-18	1.000000
2771	-1.074705e-12	7.883901e-08	2.237e+05	-4.805e-18	1.000000
2772	-1.081088e-12	1.579928e-07	2.237e+05	-4.834e-18	1.000000
2773	-1.081088e-12	1.579928e-07	2.237e+05	-4.834e-18	1.000000
2774	-1.082362e-12	6.738440e-08	2.237e+05	-4.839e-18	1.000000
2775	-1.082362e-12	6.738440e-08	2.237e+05	-4.839e-18	1.000000
2776	-1.083014e-12	1.408598e-07	2.237e+05	-4.842e-18	1.000000
2777	-1.083014e-12	1.408598e-07	2.237e+05	-4.842e-18	1.000000
2778	-1.087253e-12	5.551392e-08	2.237e+05	-4.861e-18	1.000000
2779	-1.087253e-12	5.551392e-08	2.237e+05	-4.861e-18	1.000000
2780	-1.087648e-12	0.000000e+00	2.237e+05	-4.863e-18	1.000000
2781	-1.090253e-12	2.739239e-07	2.237e+05	-4.875e-18	1.000000
2782	-1.090253e-12	2.739239e-07	2.237e+05	-4.875e-18	1.000000
2783	-1.093814e-12	1.389425e-07	2.237e+05	-4.890e-18	1.000000
2784	-1.093814e-12	1.389425e-07	2.237e+05	-4.890e-18	1.000000
2785	-1.099046e-12	2.319596e-07	2.237e+05	-4.914e-18	1.000000
2786	-1.099046e-12	2.319596e-07	2.237e+05	-4.914e-18	1.000000
2787	-1.108875e-12	1.201196e-07	2.237e+05	-4.958e-18	1.000000
2788	-1.108875e-12	1.201196e-07	2.237e+05	-4.958e-18	1.000000
2789	-1.111554e-12	1.025605e-07	2.237e+05	-4.970e-18	1.000000
2790	-1.111554e-12	1.025605e-07	2.237e+05	-4.970e-18	1.000000
2791	-1.112127e-12	1.964504e-08	2.237e+05	-4.972e-18	1.000000
2792	-1.112127e-12	1.964504e-08	2.237e+05	-4.972e-18	1.000000
2793	-1.112147e-12	3.560761e-08	2.237e+05	-4.972e-18	1.000000
2794	-1.112147e-12	3.560761e-08	2.237e+05	-4.972e-18	1.000000
2795	-1.113011e-12	2.165241e-07	2.237e+05	-4.976e-18	1.000000
2796	-1.113011e-12	2.165241e-07	2.237e+05	-4.976e-18	1.000000
2797	-1.117011e-12	4.771929e-08	2.237e+05	-4.994e-18	1.000000
2798	-1.117011e-12	4.771929e-08	2.237e+05	-4.994e-18	1.000000
2799	-1.117651e-12	7.118584e-08	2.237e+05	-4.997e-18	1.000000
2800	-1.117651e-12	7.118584e-08	2.237e+05	-4.997e-18	1.000000
2801	-1.119625e-12	9.090851e-08	2.237e+05	-5.006e-18	1.000000
2802	-1.119625e-12	9.090851e-08	2.237e+05	-5.006e-18	1.000000
2803	-1.121630e-12	1.311152e-07	2.237e+05	-5.015e-18	1.000000
2804	-1.121630e-12	1.311152e-07	2.237e+05	-5.015e-18	1.000000
2805	-1.121725e-12	1.680308e-07	2.237e+05	-5.015e-18	1.000000
2806	-1.121725e-12	1.680308e-07	2.237e+05	-5.015e-18	1.000000
2807	-1.124241e-12	1.989215e-07	2.237e+05	-5.027e-18	1.000000
2808	-1.124241e-12	1.989215e-07	2.237e+05	-5.027e-18	1.000000
2809	-1.126660e-12	1.877567e-07	2.237e+05	-5.037e-18	1.000000
2810	-1.126660e-12	1.877567e-07	2.237e+05	-5.037e-18	1.000000
2811	-1.126698e-12	0.000000e+00	2.237e+05	-5.037e-18	1.000000
2812	-1.127568e-12	2.781691e-07	2.237e+05	-5.041e-18	1.000000
2813	-1.127568e-12	2.781691e-07	2.237e+05	-5.041e-18	1.000000
2814	-1.129565e-12	2.246632e-07	2.237e+05	-5.050e-18	1.000000
2815	-1.129565e-12	2.246632e-07	2.237e+05	-5.050e-18	1.000000
2816	-1.131625e-12	1.462733e-07	2.237e+05	-5.060e-18	1.000000
2817	-1.131625e-12	1.462733e-07	2.237e+05	-5.060e-18	1.000000
2818	-1.131695e-12	5.517926e-08	2.237e+05	-5.060e-18	1.000000
2819	-1.131695e-12	5.517926e-08	2.237e+05	-5.060e-18	1.000000
2820	-1.132402e-12	0.000000e+00	2.237e+05	-5.063e-18	1.000000
2821	-1.134511e-12	6.771028e-08	2.237e+05	-5.072e-18	1.000000
2822	-1.134511e-12	6.771028e-08	2.237e+05	-5.072e-18	1.000000
2823	-1.138622e-12	2.170920e-08	2.237e+05	-5.091e-18	1.000000
2824	-1.138622e-12	2.170920e-08	2.237e+05	-5.091e-18	1.000000
2825	-1.146391e-12	2.901925e-08	2.237e+05	-5.126e-18	1.000000
2826	-1.146391e-12	2.901925e-08	2.237e+05	-5.126e-18	1.000000
2827	-1.147237e-12	3.452970e-08	2.237e+05	-5.129e-18	1.000000
2828	-1.147237e-12	3.452970e-08	2.237e+05	-5.129e-18	1.000000
2829	-1.148233e-12	0.000000e+00	2.237e+05	-5.134e-18	1.000000
2830	-1.148557e-12	1.126033e-07	2.237e+05	-5.135e-18	1.000000
2831	-1.148557e-12	1.126033e-07	2.237e+05	-5.135e-18	1.000000
2832	-1.154234e-12	1.644715e-07	2.237e+05	-5.161e-18	1.000000
2833	-1.154234e-12	1.644715e-07	2.237e+05	-5.161e-18	1.000000
2834	-1.154346e-12	9.321919e-08	2.237e+05	-5.161e-18	1.000000
2835	-1.154346e-12	9.321919e-08	2.237e+05	-5.161e-18	1.000000
2836	-1.158705e-12	2.000774e-07	2.237e+05	-5.181e-18	1.000000
2837	-1.158705e-12	2.000774e-07	2.237e+05	-5.181e-18	1.000000
2838	-1.161026e-12	8.644405e-08	2.237e+05	-5.191e-18	1.000000
2839	-1.161026e-12	8.644405e-08	2.237e+05	-5.191e-18	1.000000
2840	-1.165518e-12	5.102259e-08	2.237e+05	-5.211e-18	1.000000
2841	-1.165518e-12	5.102259e-08	2.237e+05	-5.211e-18	1.000000
2842	-1.170875e-12	6.626024e-08	2.237e+05	-5.235e-18	1.000000
2843	-1.170875e-12	6.626024e-08	2.237e+05	-5.235e-18	1.000000
2844	-1.175547e-12	0.000000e+00	2.237e+05	-5.256e-18	1.000000
2845	-1.178601e-12	1.444762e-07	2.237e+05	-5.270e-18	1.000000
2846	-1.178601e-12	1.444762e-07	2.237e+05	-5.270e-18	1.000000
2847	-1.180393e-12	7.625549e-08	2.237e+05	-5.278e-18	1.000000
2848	-1.180393e-12	7.625549e-08	2.237e+05	-5.278e-18	1.000000
2849	-1.184057e-12	1.193395e-07	2.237e+05	-5.294e-18	1.000000
2850	-1.184057e-12	1.193395e-07	2.237e+05	-5.294e-18	1.000000
2851	-1.187418e-12	1.808265e-07	2.237e+05	-5.309e-18	1.000000
2852	-1.187418e-12	1.808265e-07	2.237e+05	-5.309e-18	1.000000
2853	-1.189280e-12	3.105488e-08	2.237e+05	-5.317e-18	1.000000
2854	-1.189280e-12	3.105488e-08	2.237e+05	-5.317e-18	1.000000
2855	-1.195827e-12	0.000000e+00	2.237e+05	-5.347e-18	1.000000
2856	-1.202836e-12	5.524989e-08	2.237e+05	-5.378e-18	1.000000
2857	-1.202836e-12	5.524989e-08	2.237e+05	-5.378e-18	1.000000
2858	-1.203638e-12	1.513358e-07	2.237e+05	-5.381e-18	1.000000
2859	-1.203638e-12	1.513358e-07	2.237e+05	-5.381e-18	1.000000
2860	-1.204328e-12	7.591542e-09	2.237e+05	-5.385e-18	1.000000
2861	-1.204328e-12	7.591542e-09	2.237e+05	-5.385e-18	1.000000
2862	-1.205710e-12	3.738215e-08	2.237e+05	-5.391e-18	1.000000
2863	-1.205710e-12	3.738215e-08	2.237e+05	-5.391e-18	1.000000
2864	-1.213624e-12	9.698199e-08	2.237e+05	-5.426e-18	1.000000
2865	-1.213624e-12	9.698199e-08	2.237e+05	-5.426e-18	1.000000
2866	-1.213962e-12	1.590636e-07	2.237e+05	-5.428e-18	1.000000
2867	-1.213962e-12	1.590636e-07	2.237e+05	-5.428e-18	1.000000
2868	-1.218433e-12	1.255648e-07	2.237e+05	-5.448e-18	1.000000
2869	-1.218433e-12	1.255648e-07	2.237e+05	-5.448e-18	1.000000
2870	-1.218437e-12	6.759413e-08	2.237e+05	-5.448e-18	1.000000
2871	-1.218437e-12	6.759413e-08	2.237e+05	-5.448e-18	1.000000
2872	-1.222291e-12	1.018980e-07	2.237e+05	-5.465e-18	1.000000
2873	-1.222291e-12	1.018980e-07	2.237e+05	-5.465e-18	1.000000
2874	-1.223456e-12	1.406909e-07	2.237e+05	-5.470e-18	1.000000
2875	-1.223456e-12	1.406909e-07	2.237e+05	-5.470e-18	1.000000
2876	-1.227867e-12	1.723351e-07	2.237e+05	-5.490e-18	1.000000
2877	-1.227867e-12	1.723351e-07	2.237e+05	-5.490e-18	1.000000
2878	-1.231790e-12	5.572896e-08	2.237e+05	-5.507e-18	1.000000
2879	-1.231790e-12	5.572896e-08	2.237e+05	-5.507e-18	1.000000
2880	-1.233617e-12	1.848304e-07	2.237e+05	-5.516e-18	1.000000
2881	-1.233617e-12	1.848304e-07	2.237e+05	-5.516e-18	1.000000
2882	-1.235543e-12	9.953986e-09	2.237e+05	-5.524e-18	1.000000
2883	-1.235543e-12	9.953986e-09	2.237e+05	-5.524e-18	1.000000
2884	-1.242879e-12	1.135861e-07	2.237e+05	-5.557e-18	1.000000
2885	-1.242879e-12	1.135861e-07	2.237e+05	-5.557e-18	1.000000
2886	-1.244839e-12	2.376722e-07	2.237e+05	-5.566e-18	1.000000
2887	-1.244839e-12	2.376722e-07	2.237e+05	-5.566e-18	1.000000
2888	-1.249350e-12	1.074058e-07	2.237e+05	-5.586e-18	1.000000
2889	-1.249350e-12	1.074058e-07	2.237e+05	-5.586e-18	1.000000
2890	-1.251971e-12	0.000000e+00	2.237e+05	-5.598e-18	1.000000
2891	-1.253357e-12	1.384012e-07	2.237e+05	-5.604e-18	1.000000
2892	-1.253357e-12	1.384012e-07	2.237e+05	-5.604e-18	1.000000
2893	-1.256360e-12	6.758799e-08	2.237e+05	-5.617e-18	1.000000
2894	-1.256360e-12	6.758799e-08	2.237e+05	-5.617e-18	1.000000
2895	-1.257893e-12	1.595905e-07	2.237e+05	-5.624e-18	1.000000
2896	-1.257893e-12	1.595905e-07	2.237e+05	-5.624e-18	1.000000
2897	-1.260788e-12	3.472751e-08	2.237e+05	-5.637e-18	1.000000
2898	-1.260788e-12	3.472751e-08	2.237e+05	-5.637e-18	1.000000
2899	-1.263360e-12	9.110752e-08	2.237e+05	-5.649e-18	1.000000
2900	-1.263360e-12	9.110752e-08	2.237e+05	-5.649e-18	1.000000
2901	-1.264388e-12	2.098228e-07	2.237e+05	-5.653e-18	1.000000
2902	-1.264388e-12	2.098228e-07	2.237e+05	-5.653e-18	1.000000
2903	-1.264977e-12	1.975898e-08	2.237e+05	-5.656e-18	1.000000
2904	-1.264977e-12	1.975898e-08	2.237e+05	-5.656e-18	1.000000
2905	-1.268958e-12	4.550691e-08	2.237e+05	-5.674e-18	1.000000
2906	-1.268958e-12	4.550691e-08	2.237e+05	-5.674e-18	1.000000
2907	-1.276389e-12	1.272361e-07	2.237e+05	-5.707e-18	1.000000
2908	-1.276389e-12	1.272361e-07	2.237e+05	-5.707e-18	1.000000
2909	-1.282685e-12	7.565576e-08	2.237e+05	-5.735e-18	1.000000
2910	-1.282685e-12	7.565576e-08	2.237e+05	-5.735e-18	1.000000
2911	-1.288820e-12	0.000000e+00	2.237e+05	-5.762e-18	1.000000
2912	-1.292047e-12	5.430870e-08	2.237e+05	-5.777e-18	1.000000
2913	-1.292047e-12	5.430870e-08	2.237e+05	-5.777e-18	1.000000
2914	-1.293422e-12	2.363007e-08	2.237e+05	-5.783e-18	1.000000
2915	-1.293422e-12	2.363007e-08	2.237e+05	-5.783e-18	1.000000
2916	-1.293919e-12	1.471056e-07	2.237e+05	-5.785e-18	1.000000
2917	-1.293919e-12	1.471056e-07	2.237e+05	-5.785e-18	1.000000
2918	-1.295327e-12	3.097389e-08	2.237e+05	-5.791e-18	1.000000
2919	-1.295327e-12	3.097389e-08	2.237e+05	-5.791e-18	1.000000
2920	-1.296351e-12	6.677237e-08	2.237e+05	-5.796e-18	1.000000
2921	-1.296351e-12	6.677237e-08	2.237e+05	-5.796e-18	1.000000
2922	-1.297086e-12	1.194237e-08	2.237e+05	-5.799e-18	1.000000
2923	-1.297086e-12	1.194237e-08	2.237e+05	-5.799e-18	1.000000
2924	-1.306902e-12	9.741480e-08	2.237e+05	-5.843e-18	1.000000
2925	-1.306902e-12	9.741480e-08	2.237e+05	-5.843e-18	1.000000
2926	-1.308036e-12	1.812009e-07	2.237e+05	-5.848e-18	1.000000
2927	-1.308036e-12	1.812009e-07	2.237e+05	-5.848e-18	1.000000
2928	-1.310341e-12	1.344361e-07	2.237e+05	-5.859e-18	1.000000
2929	-1.310341e-12	1.344361e-07	2.237e+05	-5.859e-18	1.000000
2930	-1.311013e-12	1.449469e-07	2.237e+05	-5.862e-18	1.000000
2931	-1.311013e-12	1.449469e-07	2.237e+05	-5.862e-18	1.000000
2932	-1.319545e-12	9.046563e-08	2.237e+05	-5.900e-18	1.000000
2933	-1.319545e-12	9.046563e-08	2.237e+05	-5.900e-18	1.000000
2934	-1.319903e-12	1.625908e-07	2.237e+05	-5.901e-18	1.000000
2935	-1.319903e-12	1.625908e-07	2.237e+05	-5.901e-18	1.000000
2936	-1.321499e-12	0.000000e+00	2.237e+05	-5.908e-18	1.000000
2937	-1.328956e-12	4.970327e-08	2.237e+05	-5.942e-18	1.000000
2938	-1.328956e-12	4.970327e-08	2.237e+05	-5.942e-18	1.000000
2939	-1.332849e-12	3.998639e-08	2.237e+05	-5.959e-18	1.000000
2940	-1.332849e-12	3.998639e-08	2.237e+05	-5.959e-18	1.000000
2941	-1.335658e-12	9.938673e-08	2.237e+05	-5.972e-18	1.000000
2942	-1.335658e-12	9.938673e-08	2.237e+05	-5.972e-18	1.000000
2943	-1.335730e-12	2.388081e-08	2.237e+05	-5.972e-18	1.000000
2944	-1.335730e-12	2.388081e-08	2.237e+05	-5.972e-18	1.000000
2945	-1.337688e-12	1.911195e-07	2.237e+05	-5.981e-18	1.000000
2946	-1.337688e-12	1.911195e-07	2.237e+05	-5.981e-18	1.000000
2947	-1.338777e-12	5.731430e-08	2.237e+05	-5.986e-18	1.000000
2948	-1.338777e-12	5.731430e-08	2.237e+05	-5.986e-18	1.000000
2949	-1.339898e-12	2.117827e-07	2.237e+05	-5.991e-18	1.000000
2950	-1.339898e-12	2.117827e-07	2.237e+05	-5.991e-18	1.000000
2951	-1.343541e-12	1.414212e-07	2.237e+05	-6.007e-18	1.000000
2952	-1.343541e-12	1.414212e-07	2.237e+05	-6.007e-18	1.000000
2953	-1.346528e-12	1.581969e-07	2.237e+05	-6.020e-18	1.000000
2954	-1.346528e-12	1.581969e-07	2.237e+05	-6.020e-18	1.000000
2955	-1.346937e-12	1.126126e-07	2.237e+05	-6.022e-18	1.000000
2956	-1.346937e-12	1.126126e-07	2.237e+05	-6.022e-18	1.000000
2957	-1.348644e-12	2.444301e-07	2.237e+05	-6.030e-18	1.000000
2958	-1.348644e-12	2.444301e-07	2.237e+05	-6.030e-18	1.000000
2959	-1.357829e-12	0.000000e+00	2.237e+05	-6.071e-18	1.000000
2960	-1.363735e-12	1.814192e-07	2.237e+05	-6.097e-18	1.000000
2961	-1.363735e-12	1.814192e-07	2.237e+05	-6.097e-18	1.000000
2962	-1.363739e-12	8.927847e-08	2.237e+05	-6.097e-18	1.000000
2963	-1.363739e-12	8.927847e-08	2.237e+05	-6.097e-18	1.000000
2964	-1.366489e-12	6.924345e-08	2.237e+05	-6.110e-18	1.000000
2965	-1.366489e-12	6.924345e-08	2.237e+05	-6.110e-18	1.000000
2966	-1.369905e-12	0.000000e+00	2.237e+05	-6.125e-18	1.000000
2967	-1.370930e-12	1.367980e-07	2.237e+05	-6.129e-18	1.000000
2968	-1.370930e-12	1.367980e-07	2.237e+05	-6.129e-18	1.000000
2969	-1.371847e-12	1.224185e-07	2.237e+05	-6.134e-18	1.000000
2970	-1.371847e-12	1.224185e-07	2.237e+05	-6.134e-18	1.000000
2971	-1.377057e-12	3.425649e-08	2.237e+05	-6.157e-18	1.000000
2972	-1.377057e-12	3.425649e-08	2.237e+05	-6.157e-18	1.000000
2973	-1.382847e-12	1.523521e-07	2.237e+05	-6.183e-18	1.000000
2974	-1.382847e-12	1.523521e-07	2.237e+05	-6.183e-18	1.000000
2975	-1.382902e-12	1.142528e-07	2.237e+05	-6.183e-18	1.000000
2976	-1.382902e-12	1.142528e-07	2.237e+05	-6.183e-18	1.000000
2977	-1.384928e-12	1.490105e-08	2.237e+05	-6.192e-18	1.000000
2978	-1.384928e-12	1.490105e-08	2.237e+05	-6.192e-18	1.000000
2979	-1.385270e-12	6.578200e-08	2.237e+05	-6.194e-18	1.000000
2980	-1.385270e-12	6.578200e-08	2.237e+05	-6.194e-18	1.000000
2981	-1.396537e-12	0.000000e+00	2.237e+05	-6.244e-18	1.000000
2982	-1.397316e-12	9.026807e-08	2.237e+05	-6.247e-18	1.000000
2983	-1.397316e-12	9.026807e-08	2.237e+05	-6.247e-18	1.000000
2984	-1.403618e-12	4.683409e-08	2.237e+05	-6.276e-18	1.000000
2985	-1.403618e-12	4.683409e-08	2.237e+05	-6.276e-18	1.000000
2986	-1.412167e-12	6.763701e-08	2.237e+05	-6.314e-18	1.000000
2987	-1.412167e-12	6.763701e-08	2.237e+05	-6.314e-18	1.000000
2988	-1.413530e-12	1.258286e-07	2.237e+05	-6.320e-18	1.000000
2989	-1.413530e-12	1.258286e-07	2.237e+05	-6.320e-18	1.000000
2990	-1.416899e-12	7.625495e-08	2.237e+05	-6.335e-18	1.000000
2991	-1.416899e-12	7.625495e-08	2.237e+05	-6.335e-18	1.000000
2992	-1.417009e-12	1.327772e-07	2.237e+05	-6.335e-18	1.000000
2993	-1.417009e-12	1.327772e-07	2.237e+05	-6.335e-18	1.000000
2994	-1.417376e-12	0.000000e+00	2.237e+05	-6.337e-18	1.000000
2995	-1.419073e-12	1.745696e-07	2.237e+05	-6.345e-18	1.000000
2996	-1.419073e-12	1.745696e-07	2.237e+05	-6.345e-18	1.000000
2997	-1.419133e-12	1.508551e-07	2.237e+05	-6.345e-18	1.000000
2998	-1.419133e-12	1.508551e-07	2.237e+05	-6.345e-18	1.000000
2999	-1.421488e-12	1.868731e-07	2.237e+05	-6.356e-18	1.000000
3000	-1.421488e-12	1.868731e-07	2.237e+05	-6.356e-18	1.000000
3001	-1.423039e-12	2.720900e-08	2.237e+05	-6.362e-18	1.000000
3002	-1.423039e-12	2.720900e-08	2.237e+05	-6.362e-18	1.000000
3003	-1.423907e-12	4.467997e-08	2.237e+05	-6.366e-18	1.000000
3004	-1.423907e-12	4.467997e-08	2.237e+05	-6.366e-18	1.000000
3005	-1.426628e-12	9.522606e-08	2.237e+05	-6.378e-18	1.000000
3006	-1.426628e-12	9.522606e-08	2.237e+05	-6.378e-18	1.000000
3007	-1.427574e-12	1.687272e-08	2.237e+05	-6.383e-18	1.000000
3008	-1.427574e-12	1.687272e-08	2.237e+05	-6.383e-18	1.000000
3009	-1.435342e-12	0.000000e+00	2.237e+05	-6.417e-18	1.000000
3010	-1.437500e-12	1.110930e-07	2.237e+05	-6.427e-18	1.000000
3011	-1.437500e-12	1.110930e-07	2.237e+05	-6.427e-18	1.000000
3012	-1.441331e-12	6.550092e-08	2.237e+05	-6.444e-18	1.000000
3013	-1.441331e-12	6.550092e-08	2.237e+05	-6.444e-18	1.000000
3014	-1.445907e-12	4.096395e-08	2.237e+05	-6.465e-18	1.000000
3015	-1.445907e-12	4.096395e-08	2.237e+05	-6.465e-18	1.000000
3016	-1.448082e-12	8.776700e-08	2.237e+05	-6.474e-18	1.000000
3017	-1.448082e-12	8.776700e-08	2.237e+05	-6.474e-18	1.000000
3018	-1.448494e-12	1.842039e-07	2.237e+05	-6.476e-18	1.000000
3019	-1.448494e-12	1.842039e-07	2.237e+05	-6.476e-18	1.000000
3020	-1.457939e-12	9.682135e-08	2.237e+05	-6.518e-18	1.000000
3021	-1.457939e-12	9.682135e-08	2.237e+05	-6.518e-18	1.000000
3022	-1.462461e-12	1.338044e-07	2.237e+05	-6.539e-18	1.000000
3023	-1.462461e-12	1.338044e-07	2.237e+05	-6.539e-18	1.000000
3024	-1.469021e-12	1.607306e-08	2.237e+05	-6.568e-18	1.000000
3025	-1.469021e-12	1.607306e-08	2.237e+05	-6.568e-18	1.000000
3026	-1.471055e-12	2.086156e-07	2.237e+05	-6.577e-18	1.000000
3027	-1.471055e-12	2.086156e-07	2.237e+05	-6.577e-18	1.000000
3028	-1.471084e-12	8.339083e-08	2.237e+05	-6.577e-18	1.000000
3029	-1.471084e-12	8.339083e-08	2.237e+05	-6.577e-18	1.000000
3030	-1.474090e-12	1.129308e-07	2.237e+05	-6.591e-18	1.000000
3031	-1.474090e-12	1.129308e-07	2.237e+05	-6.591e-18	1.000000
3032	-1.481992e-12	4.896800e-08	2.237e+05	-6.626e-18	1.000000
3033	-1.481992e-12	4.896800e-08	2.237e+05	-6.626e-18	1.000000
3034	-1.484182e-12	1.662803e-07	2.237e+05	-6.636e-18	1.000000
3035	-1.484182e-12	1.662803e-07	2.237e+05	-6.636e-18	1.000000
3036	-1.485534e-12	3.917710e-08	2.237e+05	-6.642e-18	1.000000
3037	-1.485534e-12	3.917710e-08	2.237e+05	-6.642e-18	1.000000
3038	-1.493905e-12	1.409892e-07	2.237e+05	-6.679e-18	1.000000
3039	-1.493905e-12	1.409892e-07	2.237e+05	-6.679e-18	1.000000
3040	-1.500712e-12	0.000000e+00	2.237e+05	-6.710e-18	1.000000
3041	-1.501210e-12	6.293454e-08	2.237e+05	-6.712e-18	1.000000
3042	-1.501210e-12	6.293454e-08	2.237e+05	-6.712e-18	1.000000
3043	-1.510117e-12	5.388098e-08	2.237e+05	-6.752e-18	1.000000
3044	-1.510117e-12	5.388098e-08	2.237e+05	-6.752e-18	1.000000
3045	-1.510749e-12	1.367777e-07	2.237e+05	-6.755e-18	1.000000
3046	-1.510749e-12	1.367777e-07	2.237e+05	-6.755e-18	1.000000
3047	-1.511912e-12	7.531997e-08	2.237e+05	-6.760e-18	1.000000
3048	-1.511912e-12	7.531997e-08	2.237e+05	-6.760e-18	1.000000
3049	-1.512961e-12	1.140921e-07	2.237e+05	-6.764e-18	1.000000
3050	-1.512961e-12	1.140921e-07	2.237e+05	-6.764e-18	1.000000
3051	-1.514254e-12	1.154887e-08	2.237e+05	-6.770e-18	1.000000
3052	-1.514254e-12	1.154887e-08	2.237e+05	-6.770e-18	1.000000
3053	-1.516284e-12	2.083158e-07	2.237e+05	-6.779e-18	1.000000
3054	-1.516284e-12	2.083158e-07	2.237e+05	-6.779e-18	1.000000
3055	-1.521885e-12	1.672471e-07	2.237e+05	-6.804e-18	1.000000
3056	-1.521885e-12	1.672471e-07	2.237e+05	-6.804e-18	1.000000
3057	-1.522825e-12	1.329585e-07	2.237e+05	-6.809e-18	1.000000
3058	-1.522825e-12	1.329585e-07	2.237e+05	-6.809e-18	1.000000
3059	-1.523212e-12	0.000000e+00	2.237e+05	-6.810e-18	1.000000
3060	-1.526380e-12	3.758630e-08	2.237e+05	-6.824e-18	1.000000
3061	-1.526380e-12	3.758630e-08	2.237e+05	-6.824e-18	1.000000
3062	-1.529555e-12	1.098352e-07	2.237e+05	-6.839e-18	1.000000
3063	-1.529555e-12	1.098352e-07	2.237e+05	-6.839e-18	1.000000
3064	-1.532234e-12	8.668768e-08	2.237e+05	-6.851e-18	1.000000
3065	-1.532234e-12	8.668768e-08	2.237e+05	-6.851e-18	1.000000
3066	-1.537018e-12	4.629233e-08	2.237e+05	-6.872e-18	1.000000
