POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
8356	-3.406232e-12	1.634912e-07	6.715e+05	-5.072e-18	1.000000
8357	-3.410035e-12	1.123300e-07	6.715e+05	-5.078e-18	1.000000
8358	-3.410035e-12	1.123300e-07	6.715e+05	-5.078e-18	1.000000
8359	-3.416301e-12	8.245187e-08	6.715e+05	-5.087e-18	1.000000
8360	-3.416301e-12	8.245187e-08	6.715e+05	-5.087e-18	1.000000
8361	-3.423964e-12	1.407522e-07	6.715e+05	-5.099e-18	1.000000
8362	-3.423964e-12	1.407522e-07	6.715e+05	-5.099e-18	1.000000
8363	-3.426481e-12	1.533884e-07	6.715e+05	-5.103e-18	1.000000
8364	-3.426481e-12	1.533884e-07	6.715e+05	-5.103e-18	1.000000
8365	-3.427839e-12	1.099829e-07	6.715e+05	-5.105e-18	1.000000
8366	-3.427839e-12	1.099829e-07	6.715e+05	-5.105e-18	1.000000
8367	-3.434069e-12	1.854815e-07	6.715e+05	-5.114e-18	1.000000
8368	-3.434069e-12	1.854815e-07	6.715e+05	-5.114e-18	1.000000
8369	-3.435147e-12	4.299733e-08	6.715e+05	-5.115e-18	1.000000
8370	-3.435147e-12	4.299733e-08	6.715e+05	-5.115e-18	1.000000
8371	-3.441371e-12	9.268651e-08	6.715e+05	-5.125e-18	1.000000
8372	-3.441371e-12	9.268651e-08	6.715e+05	-5.125e-18	1.000000
8373	-3.441828e-12	1.591170e-07	6.715e+05	-5.125e-18	1.000000
8374	-3.441828e-12	1.591170e-07	6.715e+05	-5.125e-18	1.000000
8375	-3.442419e-12	1.944658e-07	6.715e+05	-5.126e-18	1.000000
8376	-3.442419e-12	1.944658e-07	6.715e+05	-5.126e-18	1.000000
8377	-3.446683e-12	6.283620e-08	6.715e+05	-5.133e-18	1.000000
8378	-3.446683e-12	6.283620e-08	6.715e+05	-5.133e-18	1.000000
8379	-3.448004e-12	2.774636e-08	6.715e+05	-5.135e-18	1.000000
8380	-3.448004e-12	2.774636e-08	6.715e+05	-5.135e-18	1.000000
8381	-3.448323e-12	2.070347e-07	6.715e+05	-5.135e-18	1.000000
8382	-3.448323e-12	2.070347e-07	6.715e+05	-5.135e-18	1.000000
8383	-3.449156e-12	7.058266e-09	6.715e+05	-5.136e-18	1.000000
8384	-3.449156e-12	7.058266e-09	6.715e+05	-5.136e-18	1.000000
8385	-3.452660e-12	1.301140e-07	6.715e+05	-5.142e-18	1.000000
8386	-3.452660e-12	1.301140e-07	6.715e+05	-5.142e-18	1.000000
8387	-3.458780e-12	1.125331e-07	6.715e+05	-5.151e-18	1.000000
8388	-3.458780e-12	1.125331e-07	6.715e+05	-5.151e-18	1.000000
8389	-3.463208e-12	1.809180e-07	6.715e+05	-5.157e-18	1.000000
8390	-3.463208e-12	1.809180e-07	6.715e+05	-5.157e-18	1.000000
8391	-3.464796e-12	1.928612e-07	6.715e+05	-5.160e-18	1.000000
8392	-3.464796e-12	1.928612e-07	6.715e+05	-5.160e-18	1.000000
8393	-3.466419e-12	2.132913e-08	6.715e+05	-5.162e-18	1.000000
8394	-3.466419e-12	2.132913e-08	6.715e+05	-5.162e-18	1.000000
8395	-3.466456e-12	5.528102e-08	6.715e+05	-5.162e-18	1.000000
8396	-3.466456e-12	5.528102e-08	6.715e+05	-5.162e-18	1.000000
8397	-3.466552e-12	9.545866e-08	6.715e+05	-5.162e-18	1.000000
8398	-3.466552e-12	9.545866e-08	6.715e+05	-5.162e-18	1.000000
8399	-3.472860e-12	2.222719e-07	6.715e+05	-5.172e-18	1.000000
8400	-3.472860e-12	2.222719e-07	6.715e+05	-5.172e-18	1.000000
8401	-3.474434e-12	1.427254e-07	6.715e+05	-5.174e-18	1.000000
8402	-3.474434e-12	1.427254e-07	6.715e+05	-5.174e-18	1.000000
8403	-3.475191e-12	8.275183e-08	6.715e+05	-5.175e-18	1.000000
8404	-3.475191e-12	8.275183e-08	6.715e+05	-5.175e-18	1.000000
8405	-3.485569e-12	6.659471e-08	6.715e+05	-5.191e-18	1.000000
8406	-3.485569e-12	6.659471e-08	6.715e+05	-5.191e-18	1.000000
8407	-3.487218e-12	2.183665e-08	6.715e+05	-5.193e-18	1.000000
8408	-3.487218e-12	2.183665e-08	6.715e+05	-5.193e-18	1.000000
8409	-3.487279e-12	1.239033e-07	6.715e+05	-5.193e-18	1.000000
8410	-3.487279e-12	1.239033e-07	6.715e+05	-5.193e-18	1.000000
8411	-3.489963e-12	3.622631e-09	6.715e+05	-5.197e-18	1.000000
8412	-3.489963e-12	3.622631e-09	6.715e+05	-5.197e-18	1.000000
8413	-3.492696e-12	1.991652e-07	6.715e+05	-5.201e-18	1.000000
8414	-3.492696e-12	1.991652e-07	6.715e+05	-5.201e-18	1.000000
8415	-3.496762e-12	1.032142e-07	6.715e+05	-5.207e-18	1.000000
8416	-3.496762e-12	1.032142e-07	6.715e+05	-5.207e-18	1.000000
8417	-3.496956e-12	7.522579e-08	6.715e+05	-5.207e-18	1.000000
8418	-3.496956e-12	7.522579e-08	6.715e+05	-5.207e-18	1.000000
8419	-3.497269e-12	1.354460e-07	6.715e+05	-5.208e-18	1.000000
8420	-3.497269e-12	1.354460e-07	6.715e+05	-5.208e-18	1.000000
8421	-3.498067e-12	1.501984e-07	6.715e+05	-5.209e-18	1.000000
8422	-3.498067e-12	1.501984e-07	6.715e+05	-5.209e-18	1.000000
8423	-3.504882e-12	1.719795e-07	6.715e+05	-5.219e-18	1.000000
8424	-3.504882e-12	1.719795e-07	6.715e+05	-5.219e-18	1.000000
8425	-3.509890e-12	1.613320e-07	6.715e+05	-5.227e-18	1.000000
8426	-3.509890e-12	1.613320e-07	6.715e+05	-5.227e-18	1.000000
8427	-3.512389e-12	1.411973e-08	6.715e+05	-5.230e-18	1.000000
8428	-3.512389e-12	1.411973e-08	6.715e+05	-5.230e-18	1.000000
8429	-3.516089e-12	1.057906e-07	6.715e+05	-5.236e-18	1.000000
8430	-3.516089e-12	1.057906e-07	6.715e+05	-5.236e-18	1.000000
8431	-3.517639e-12	1.228573e-07	6.715e+05	-5.238e-18	1.000000
8432	-3.517639e-12	1.228573e-07	6.715e+05	-5.238e-18	1.000000
8433	-3.518280e-12	6.032438e-08	6.715e+05	-5.239e-18	1.000000
8434	-3.518280e-12	6.032438e-08	6.715e+05	-5.239e-18	1.000000
8435	-3.520506e-12	8.752509e-08	6.715e+05	-5.243e-18	1.000000
8436	-3.520506e-12	8.752509e-08	6.715e+05	-5.243e-18	1.000000
8437	-3.521283e-12	6.681324e-08	6.715e+05	-5.244e-18	1.000000
8438	-3.521283e-12	6.681324e-08	6.715e+05	-5.244e-18	1.000000
8439	-3.521877e-12	3.688972e-08	6.715e+05	-5.245e-18	1.000000
8440	-3.521877e-12	3.688972e-08	6.715e+05	-5.245e-18	1.000000
8441	-3.526607e-12	4.003462e-08	6.715e+05	-5.252e-18	1.000000
8442	-3.526607e-12	4.003462e-08	6.715e+05	-5.252e-18	1.000000
8443	-3.526775e-12	2.230160e-07	6.715e+05	-5.252e-18	1.000000
8444	-3.526775e-12	2.230160e-07	6.715e+05	-5.252e-18	1.000000
8445	-3.528170e-12	1.661417e-08	6.715e+05	-5.254e-18	1.000000
8446	-3.528170e-12	1.661417e-08	6.715e+05	-5.254e-18	1.000000
8447	-3.532636e-12	1.893460e-07	6.715e+05	-5.261e-18	1.000000
8448	-3.532636e-12	1.893460e-07	6.715e+05	-5.261e-18	1.000000
8449	-3.540664e-12	1.353974e-07	6.715e+05	-5.273e-18	1.000000
8450	-3.540664e-12	1.353974e-07	6.715e+05	-5.273e-18	1.000000
8451	-3.544718e-12	4.657962e-08	6.715e+05	-5.279e-18	1.000000
8452	-3.544718e-12	4.657962e-08	6.715e+05	-5.279e-18	1.000000
8453	-3.545904e-12	2.021256e-07	6.715e+05	-5.280e-18	1.000000
8454	-3.545904e-12	2.021256e-07	6.715e+05	-5.280e-18	1.000000
8455	-3.549398e-12	0.000000e+00	6.715e+05	-5.286e-18	1.000000
8456	-3.556586e-12	1.687180e-07	6.715e+05	-5.296e-18	1.000000
8457	-3.556586e-12	1.687180e-07	6.715e+05	-5.296e-18	1.000000
8458	-3.562321e-12	1.359803e-07	6.715e+05	-5.305e-18	1.000000
8459	-3.562321e-12	1.359803e-07	6.715e+05	-5.305e-18	1.000000
8460	-3.563113e-12	1.810344e-07	6.715e+05	-5.306e-18	1.000000
8461	-3.563113e-12	1.810344e-07	6.715e+05	-5.306e-18	1.000000
8462	-3.570951e-12	1.646074e-07	6.715e+05	-5.318e-18	1.000000
8463	-3.570951e-12	1.646074e-07	6.715e+05	-5.318e-18	1.000000
8464	-3.571634e-12	7.975535e-08	6.715e+05	-5.319e-18	1.000000
8465	-3.571634e-12	7.975535e-08	6.715e+05	-5.319e-18	1.000000
8466	-3.574721e-12	8.535740e-08	6.715e+05	-5.323e-18	1.000000
8467	-3.574721e-12	8.535740e-08	6.715e+05	-5.323e-18	1.000000
8468	-3.576619e-12	1.738980e-08	6.715e+05	-5.326e-18	1.000000
8469	-3.576619e-12	1.738980e-08	6.715e+05	-5.326e-18	1.000000
8470	-3.578238e-12	1.521368e-07	6.715e+05	-5.329e-18	1.000000
8471	-3.578238e-12	1.521368e-07	6.715e+05	-5.329e-18	1.000000
8472	-3.579238e-12	1.133772e-07	6.715e+05	-5.330e-18	1.000000
8473	-3.579238e-12	1.133772e-07	6.715e+05	-5.330e-18	1.000000
8474	-3.579284e-12	5.971869e-08	6.715e+05	-5.330e-18	1.000000
8475	-3.579284e-12	5.971869e-08	6.715e+05	-5.330e-18	1.000000
8476	-3.581241e-12	2.757034e-08	6.715e+05	-5.333e-18	1.000000
8477	-3.581241e-12	2.757034e-08	6.715e+05	-5.333e-18	1.000000
8478	-3.583460e-12	1.958032e-07	6.715e+05	-5.336e-18	1.000000
8479	-3.583460e-12	1.958032e-07	6.715e+05	-5.336e-18	1.000000
8480	-3.583735e-12	1.260244e-07	6.715e+05	-5.337e-18	1.000000
8481	-3.583735e-12	1.260244e-07	6.715e+05	-5.337e-18	1.000000
8482	-3.589767e-12	4.879841e-09	6.715e+05	-5.346e-18	1.000000
8483	-3.589767e-12	4.879841e-09	6.715e+05	-5.346e-18	1.000000
8484	-3.590360e-12	4.478179e-08	6.715e+05	-5.347e-18	1.000000
8485	-3.590360e-12	4.478179e-08	6.715e+05	-5.347e-18	1.000000
8486	-3.590816e-12	1.401344e-07	6.715e+05	-5.347e-18	1.000000
8487	-3.590816e-12	1.401344e-07	6.715e+05	-5.347e-18	1.000000
8488	-3.591019e-12	7.481889e-08	6.715e+05	-5.348e-18	1.000000
8489	-3.591019e-12	7.481889e-08	6.715e+05	-5.348e-18	1.000000
8490	-3.591048e-12	1.115527e-07	6.715e+05	-5.348e-18	1.000000
8491	-3.591048e-12	1.115527e-07	6.715e+05	-5.348e-18	1.000000
8492	-3.591168e-12	1.521493e-07	6.715e+05	-5.348e-18	1.000000
8493	-3.591168e-12	1.521493e-07	6.715e+05	-5.348e-18	1.000000
8494	-3.592710e-12	5.019274e-08	6.715e+05	-5.350e-18	1.000000
8495	-3.592710e-12	5.019274e-08	6.715e+05	-5.350e-18	1.000000
8496	-3.592786e-12	2.396946e-08	6.715e+05	-5.350e-18	1.000000
8497	-3.592786e-12	2.396946e-08	6.715e+05	-5.350e-18	1.000000
8498	-3.597363e-12	9.927109e-08	6.715e+05	-5.357e-18	1.000000
8499	-3.597363e-12	9.927109e-08	6.715e+05	-5.357e-18	1.000000
8500	-3.612536e-12	9.358254e-08	6.715e+05	-5.380e-18	1.000000
8501	-3.612536e-12	9.358254e-08	6.715e+05	-5.380e-18	1.000000
8502	-3.618931e-12	1.901742e-07	6.715e+05	-5.389e-18	1.000000
8503	-3.618931e-12	1.901742e-07	6.715e+05	-5.389e-18	1.000000
8504	-3.619203e-12	1.122303e-07	6.715e+05	-5.390e-18	1.000000
8505	-3.619203e-12	1.122303e-07	6.715e+05	-5.390e-18	1.000000
8506	-3.620271e-12	1.001046e-07	6.715e+05	-5.391e-18	1.000000
8507	-3.620271e-12	1.001046e-07	6.715e+05	-5.391e-18	1.000000
8508	-3.621384e-12	1.690174e-07	6.715e+05	-5.393e-18	1.000000
8509	-3.621384e-12	1.690174e-07	6.715e+05	-5.393e-18	1.000000
8510	-3.623461e-12	6.623033e-08	6.715e+05	-5.396e-18	1.000000
8511	-3.623461e-12	6.623033e-08	6.715e+05	-5.396e-18	1.000000
8512	-3.627128e-12	1.329731e-07	6.715e+05	-5.401e-18	1.000000
8513	-3.627128e-12	1.329731e-07	6.715e+05	-5.401e-18	1.000000
8514	-3.636558e-12	5.557390e-08	6.715e+05	-5.415e-18	1.000000
8515	-3.636558e-12	5.557390e-08	6.715e+05	-5.415e-18	1.000000
8516	-3.637748e-12	3.654929e-08	6.715e+05	-5.417e-18	1.000000
8517	-3.637748e-12	3.654929e-08	6.715e+05	-5.417e-18	1.000000
8518	-3.639247e-12	2.059289e-08	6.715e+05	-5.419e-18	1.000000
8519	-3.639247e-12	2.059289e-08	6.715e+05	-5.419e-18	1.000000
8520	-3.646530e-12	1.462744e-07	6.715e+05	-5.430e-18	1.000000
8521	-3.646530e-12	1.462744e-07	6.715e+05	-5.430e-18	1.000000
8522	-3.650203e-12	1.008835e-08	6.715e+05	-5.436e-18	1.000000
8523	-3.650203e-12	1.008835e-08	6.715e+05	-5.436e-18	1.000000
8524	-3.650533e-12	8.507666e-08	6.715e+05	-5.436e-18	1.000000
8525	-3.650533e-12	8.507666e-08	6.715e+05	-5.436e-18	1.000000
8526	-3.654361e-12	4.156493e-08	6.715e+05	-5.442e-18	1.000000
8527	-3.654361e-12	4.156493e-08	6.715e+05	-5.442e-18	1.000000
8528	-3.657364e-12	1.151674e-07	6.715e+05	-5.446e-18	1.000000
8529	-3.657364e-12	1.151674e-07	6.715e+05	-5.446e-18	1.000000
8530	-3.657937e-12	1.676206e-07	6.715e+05	-5.447e-18	1.000000
8531	-3.657937e-12	1.676206e-07	6.715e+05	-5.447e-18	1.000000
8532	-3.660016e-12	5.319037e-08	6.715e+05	-5.450e-18	1.000000
8533	-3.660016e-12	5.319037e-08	6.715e+05	-5.450e-18	1.000000
8534	-3.664767e-12	1.904034e-07	6.715e+05	-5.457e-18	1.000000
8535	-3.664767e-12	1.904034e-07	6.715e+05	-5.457e-18	1.000000
8536	-3.671952e-12	1.879463e-08	6.715e+05	-5.468e-18	1.000000
8537	-3.671952e-12	1.879463e-08	6.715e+05	-5.468e-18	1.000000
8538	-3.673543e-12	5.009563e-09	6.715e+05	-5.470e-18	1.000000
8539	-3.673543e-12	5.009563e-09	6.715e+05	-5.470e-18	1.000000
8540	-3.673548e-12	1.236556e-07	6.715e+05	-5.470e-18	1.000000
8541	-3.673548e-12	1.236556e-07	6.715e+05	-5.470e-18	1.000000
8542	-3.673663e-12	1.951705e-07	6.715e+05	-5.471e-18	1.000000
8543	-3.673663e-12	1.951705e-07	6.715e+05	-5.471e-18	1.000000
8544	-3.675541e-12	5.829460e-08	6.715e+05	-5.473e-18	1.000000
8545	-3.675541e-12	5.829460e-08	6.715e+05	-5.473e-18	1.000000
8546	-3.678385e-12	9.903258e-08	6.715e+05	-5.478e-18	1.000000
8547	-3.678385e-12	9.903258e-08	6.715e+05	-5.478e-18	1.000000
8548	-3.680857e-12	1.697769e-07	6.715e+05	-5.481e-18	1.000000
8549	-3.680857e-12	1.697769e-07	6.715e+05	-5.481e-18	1.000000
8550	-3.683467e-12	0.000000e+00	6.715e+05	-5.485e-18	1.000000
8551	-3.684189e-12	1.272652e-07	6.715e+05	-5.486e-18	1.000000
8552	-3.684189e-12	1.272652e-07	6.715e+05	-5.486e-18	1.000000
8553	-3.684413e-12	8.266261e-08	6.715e+05	-5.487e-18	1.000000
8554	-3.684413e-12	8.266261e-08	6.715e+05	-5.487e-18	1.000000
8555	-3.687891e-12	1.470638e-07	6.715e+05	-5.492e-18	1.000000
8556	-3.687891e-12	1.470638e-07	6.715e+05	-5.492e-18	1.000000
8557	-3.689373e-12	3.393481e-08	6.715e+05	-5.494e-18	1.000000
8558	-3.689373e-12	3.393481e-08	6.715e+05	-5.494e-18	1.000000
8559	-3.690307e-12	2.522607e-08	6.715e+05	-5.495e-18	1.000000
8560	-3.690307e-12	2.522607e-08	6.715e+05	-5.495e-18	1.000000
8561	-3.703824e-12	8.303768e-08	6.715e+05	-5.516e-18	1.000000
8562	-3.703824e-12	8.303768e-08	6.715e+05	-5.516e-18	1.000000
8563	-3.704018e-12	7.672933e-08	6.715e+05	-5.516e-18	1.000000
8564	-3.704018e-12	7.672933e-08	6.715e+05	-5.516e-18	1.000000
8565	-3.707017e-12	1.559111e-07	6.715e+05	-5.520e-18	1.000000
8566	-3.707017e-12	1.559111e-07	6.715e+05	-5.520e-18	1.000000
8567	-3.707860e-12	1.792341e-07	6.715e+05	-5.522e-18	1.000000
8568	-3.707860e-12	1.792341e-07	6.715e+05	-5.522e-18	1.000000
8569	-3.711152e-12	1.095414e-07	6.715e+05	-5.526e-18	1.000000
8570	-3.711152e-12	1.095414e-07	6.715e+05	-5.526e-18	1.000000
8571	-3.712566e-12	1.904881e-07	6.715e+05	-5.529e-18	1.000000
8572	-3.712566e-12	1.904881e-07	6.715e+05	-5.529e-18	1.000000
8573	-3.715241e-12	6.301094e-08	6.715e+05	-5.533e-18	1.000000
8574	-3.715241e-12	6.301094e-08	6.715e+05	-5.533e-18	1.000000
8575	-3.719753e-12	1.985801e-08	6.715e+05	-5.539e-18	1.000000
8576	-3.719753e-12	1.985801e-08	6.715e+05	-5.539e-18	1.000000
8577	-3.724137e-12	8.965460e-08	6.715e+05	-5.546e-18	1.000000
8578	-3.724137e-12	8.965460e-08	6.715e+05	-5.546e-18	1.000000
8579	-3.729965e-12	1.665877e-07	6.715e+05	-5.554e-18	1.000000
8580	-3.729965e-12	1.665877e-07	6.715e+05	-5.554e-18	1.000000
8581	-3.730375e-12	1.239130e-07	6.715e+05	-5.555e-18	1.000000
8582	-3.730375e-12	1.239130e-07	6.715e+05	-5.555e-18	1.000000
8583	-3.732664e-12	1.165721e-07	6.715e+05	-5.558e-18	1.000000
8584	-3.732664e-12	1.165721e-07	6.715e+05	-5.558e-18	1.000000
8585	-3.740922e-12	3.452965e-08	6.715e+05	-5.571e-18	1.000000
8586	-3.740922e-12	3.452965e-08	6.715e+05	-5.571e-18	1.000000
8587	-3.742261e-12	1.438726e-07	6.715e+05	-5.573e-18	1.000000
8588	-3.742261e-12	1.438726e-07	6.715e+05	-5.573e-18	1.000000
8589	-3.744176e-12	4.856115e-08	6.715e+05	-5.576e-18	1.000000
8590	-3.744176e-12	4.856115e-08	6.715e+05	-5.576e-18	1.000000
8591	-3.746444e-12	7.424253e-08	6.715e+05	-5.579e-18	1.000000
8592	-3.746444e-12	7.424253e-08	6.715e+05	-5.579e-18	1.000000
8593	-3.747175e-12	8.120182e-09	6.715e+05	-5.580e-18	1.000000
8594	-3.747175e-12	8.120182e-09	6.715e+05	-5.580e-18	1.000000
8595	-3.749855e-12	1.195231e-07	6.715e+05	-5.584e-18	1.000000
8596	-3.749855e-12	1.195231e-07	6.715e+05	-5.584e-18	1.000000
8597	-3.751808e-12	1.916914e-07	6.715e+05	-5.587e-18	1.000000
8598	-3.751808e-12	1.916914e-07	6.715e+05	-5.587e-18	1.000000
8599	-3.752045e-12	8.398301e-08	6.715e+05	-5.587e-18	1.000000
8600	-3.752045e-12	8.398301e-08	6.715e+05	-5.587e-18	1.000000
8601	-3.755499e-12	1.873605e-07	6.715e+05	-5.592e-18	1.000000
8602	-3.755499e-12	1.873605e-07	6.715e+05	-5.592e-18	1.000000
8603	-3.761594e-12	1.065939e-07	6.715e+05	-5.602e-18	1.000000
8604	-3.761594e-12	1.065939e-07	6.715e+05	-5.602e-18	1.000000
8605	-3.765079e-12	3.123961e-08	6.715e+05	-5.607e-18	1.000000
8606	-3.765079e-12	3.123961e-08	6.715e+05	-5.607e-18	1.000000
8607	-3.766830e-12	1.757034e-07	6.715e+05	-5.609e-18	1.000000
8608	-3.766830e-12	1.757034e-07	6.715e+05	-5.609e-18	1.000000
8609	-3.767290e-12	1.137294e-07	6.715e+05	-5.610e-18	1.000000
8610	-3.767290e-12	1.137294e-07	6.715e+05	-5.610e-18	1.000000
8611	-3.769361e-12	5.941401e-08	6.715e+05	-5.613e-18	1.000000
8612	-3.769361e-12	5.941401e-08	6.715e+05	-5.613e-18	1.000000
8613	-3.769836e-12	1.433793e-07	6.715e+05	-5.614e-18	1.000000
8614	-3.769836e-12	1.433793e-07	6.715e+05	-5.614e-18	1.000000
8615	-3.771084e-12	9.566167e-08	6.715e+05	-5.616e-18	1.000000
8616	-3.771084e-12	9.566167e-08	6.715e+05	-5.616e-18	1.000000
8617	-3.772349e-12	1.633826e-08	6.715e+05	-5.618e-18	1.000000
8618	-3.772349e-12	1.633826e-08	6.715e+05	-5.618e-18	1.000000
8619	-3.785989e-12	0.000000e+00	6.715e+05	-5.638e-18	1.000000
8620	-3.786267e-12	2.312058e-07	6.715e+05	-5.638e-18	1.000000
8621	-3.786267e-12	2.312058e-07	6.715e+05	-5.638e-18	1.000000
8622	-3.786722e-12	4.464454e-08	6.715e+05	-5.639e-18	1.000000
8623	-3.786722e-12	4.464454e-08	6.715e+05	-5.639e-18	1.000000
8624	-3.789709e-12	1.343913e-07	6.715e+05	-5.643e-18	1.000000
8625	-3.789709e-12	1.343913e-07	6.715e+05	-5.643e-18	1.000000
8626	-3.790685e-12	7.311210e-09	6.715e+05	-5.645e-18	1.000000
8627	-3.790685e-12	7.311210e-09	6.715e+05	-5.645e-18	1.000000
8628	-3.794766e-12	1.276022e-07	6.715e+05	-5.651e-18	1.000000
8629	-3.794766e-12	1.276022e-07	6.715e+05	-5.651e-18	1.000000
8630	-3.796835e-12	6.034096e-08	6.715e+05	-5.654e-18	1.000000
8631	-3.796835e-12	6.034096e-08	6.715e+05	-5.654e-18	1.000000
8632	-3.798566e-12	1.547156e-07	6.715e+05	-5.657e-18	1.000000
8633	-3.798566e-12	1.547156e-07	6.715e+05	-5.657e-18	1.000000
8634	-3.806533e-12	8.055432e-08	6.715e+05	-5.668e-18	1.000000
8635	-3.806533e-12	8.055432e-08	6.715e+05	-5.668e-18	1.000000
8636	-3.806713e-12	1.723147e-07	6.715e+05	-5.669e-18	1.000000
8637	-3.806713e-12	1.723147e-07	6.715e+05	-5.669e-18	1.000000
8638	-3.814190e-12	1.537830e-09	6.715e+05	-5.680e-18	1.000000
8639	-3.814190e-12	1.537830e-09	6.715e+05	-5.680e-18	1.000000
8640	-3.818038e-12	9.626159e-08	6.715e+05	-5.686e-18	1.000000
8641	-3.818038e-12	9.626159e-08	6.715e+05	-5.686e-18	1.000000
8642	-3.819506e-12	3.036368e-08	6.715e+05	-5.688e-18	1.000000
8643	-3.819506e-12	3.036368e-08	6.715e+05	-5.688e-18	1.000000
8644	-3.823847e-12	1.284390e-07	6.715e+05	-5.694e-18	1.000000
8645	-3.823847e-12	1.284390e-07	6.715e+05	-5.694e-18	1.000000
8646	-3.825452e-12	6.946467e-08	6.715e+05	-5.697e-18	1.000000
8647	-3.825452e-12	6.946467e-08	6.715e+05	-5.697e-18	1.000000
8648	-3.826230e-12	1.454473e-07	6.715e+05	-5.698e-18	1.000000
8649	-3.826230e-12	1.454473e-07	6.715e+05	-5.698e-18	1.000000
8650	-3.828422e-12	5.077967e-08	6.715e+05	-5.701e-18	1.000000
8651	-3.828422e-12	5.077967e-08	6.715e+05	-5.701e-18	1.000000
8652	-3.835058e-12	1.685720e-07	6.715e+05	-5.711e-18	1.000000
8653	-3.835058e-12	1.685720e-07	6.715e+05	-5.711e-18	1.000000
8654	-3.835120e-12	5.636669e-08	6.715e+05	-5.711e-18	1.000000
8655	-3.835120e-12	5.636669e-08	6.715e+05	-5.711e-18	1.000000
8656	-3.835804e-12	4.042415e-08	6.715e+05	-5.712e-18	1.000000
8657	-3.835804e-12	4.042415e-08	6.715e+05	-5.712e-18	1.000000
8658	-3.839382e-12	0.000000e+00	6.715e+05	-5.717e-18	1.000000
8659	-3.842867e-12	1.074054e-07	6.715e+05	-5.723e-18	1.000000
8660	-3.842867e-12	1.074054e-07	6.715e+05	-5.723e-18	1.000000
8661	-3.844276e-12	1.893188e-07	6.715e+05	-5.725e-18	1.000000
8662	-3.844276e-12	1.893188e-07	6.715e+05	-5.725e-18	1.000000
8663	-3.854426e-12	2.488584e-08	6.715e+05	-5.740e-18	1.000000
8664	-3.854426e-12	2.488584e-08	6.715e+05	-5.740e-18	1.000000
8665	-3.859691e-12	8.038724e-08	6.715e+05	-5.748e-18	1.000000
8666	-3.859691e-12	8.038724e-08	6.715e+05	-5.748e-18	1.000000
8667	-3.860126e-12	1.262303e-07	6.715e+05	-5.748e-18	1.000000
8668	-3.860126e-12	1.262303e-07	6.715e+05	-5.748e-18	1.000000
8669	-3.860724e-12	1.797408e-07	6.715e+05	-5.749e-18	1.000000
8670	-3.860724e-12	1.797408e-07	6.715e+05	-5.749e-18	1.000000
8671	-3.861103e-12	1.573554e-07	6.715e+05	-5.750e-18	1.000000
8672	-3.861103e-12	1.573554e-07	6.715e+05	-5.750e-18	1.000000
8673	-3.868157e-12	9.673800e-08	6.715e+05	-5.760e-18	1.000000
8674	-3.868157e-12	9.673800e-08	6.715e+05	-5.760e-18	1.000000
8675	-3.872746e-12	3.913621e-08	6.715e+05	-5.767e-18	1.000000
8676	-3.872746e-12	3.913621e-08	6.715e+05	-5.767e-18	1.000000
8677	-3.875093e-12	1.494057e-07	6.715e+05	-5.771e-18	1.000000
8678	-3.875093e-12	1.494057e-07	6.715e+05	-5.771e-18	1.000000
8679	-3.879789e-12	2.706469e-09	6.715e+05	-5.778e-18	1.000000
8680	-3.879789e-12	2.706469e-09	6.715e+05	-5.778e-18	1.000000
8681	-3.880612e-12	6.033742e-08	6.715e+05	-5.779e-18	1.000000
8682	-3.880612e-12	6.033742e-08	6.715e+05	-5.779e-18	1.000000
8683	-3.882938e-12	7.605275e-08	6.715e+05	-5.782e-18	1.000000
8684	-3.882938e-12	7.605275e-08	6.715e+05	-5.782e-18	1.000000
8685	-3.889047e-12	1.343544e-07	6.715e+05	-5.791e-18	1.000000
8686	-3.889047e-12	1.343544e-07	6.715e+05	-5.791e-18	1.000000
8687	-3.890281e-12	1.104946e-08	6.715e+05	-5.793e-18	1.000000
8688	-3.890281e-12	1.104946e-08	6.715e+05	-5.793e-18	1.000000
8689	-3.895915e-12	2.741219e-08	6.715e+05	-5.802e-18	1.000000
8690	-3.895915e-12	2.741219e-08	6.715e+05	-5.802e-18	1.000000
8691	-3.896663e-12	1.658906e-07	6.715e+05	-5.803e-18	1.000000
8692	-3.896663e-12	1.658906e-07	6.715e+05	-5.803e-18	1.000000
8693	-3.898956e-12	1.136285e-07	6.715e+05	-5.806e-18	1.000000
8694	-3.898956e-12	1.136285e-07	6.715e+05	-5.806e-18	1.000000
8695	-3.902200e-12	3.890602e-08	6.715e+05	-5.811e-18	1.000000
8696	-3.902200e-12	3.890602e-08	6.715e+05	-5.811e-18	1.000000
8697	-3.902248e-12	7.834152e-08	6.715e+05	-5.811e-18	1.000000
8698	-3.902248e-12	7.834152e-08	6.715e+05	-5.811e-18	1.000000
8699	-3.904141e-12	1.263929e-07	6.715e+05	-5.814e-18	1.000000
8700	-3.904141e-12	1.263929e-07	6.715e+05	-5.814e-18	1.000000
8701	-3.905984e-12	1.061132e-07	6.715e+05	-5.817e-18	1.000000
8702	-3.905984e-12	1.061132e-07	6.715e+05	-5.817e-18	1.000000
8703	-3.910972e-12	1.008369e-08	6.715e+05	-5.824e-18	1.000000
8704	-3.910972e-12	1.008369e-08	6.715e+05	-5.824e-18	1.000000
